,nextcube,v54,v70,v104,v114,v32,v102_prime,v62,i12,v82_prime,v74_prime,v86,v64,v46,v56,v50_prime,v42,v68_prime,v52_prime,v86_prime,v28_prime,i8,v94_prime,v26,v26_prime,v58,v42_prime,v98,v110,v68,v106_prime,v110_prime,v34,v28,v40_prime,v62_prime,v100,v98_prime,v60_prime,v94,v46_prime,v84_prime,v114_prime,v38_prime,i4,v54_prime,i18,v80_prime,v88_prime,v56_prime,v112,v74,v102,v92_prime,v72,v30_prime,v90_prime,v36_prime,i24,v100_prime,v90,i20,v76,v44,v48,v96_prime,v104_prime,v50,v84,i14,v78_prime,i2,v82,v66,v78,v64_prime,v30,v70_prime,v108,v112_prime,v96,v108_prime,v36,i16,v34_prime,v92,v38,v32_prime,v52,v76_prime,v58_prime,v72_prime,v44_prime,v66_prime,v106,v60,i10,i6,v88,v40,v48_prime,i22,v80
298,texas.two_proc^5.E_298.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,0.0
299,texas.two_proc^5.E_299.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,0.0,1,1,1.0,0,1.0,1,1.0,1,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,1.0
300,texas.two_proc^5.E_300.smt2,0,0,1,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,1,1,0,1,1,1,1.0,1,0,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,0,1.0,1,1,1,1.0,1,0,1,1,1.0,1,0,0,1,0.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,1.0
301,texas.two_proc^5.E_301.smt2,1,1,1,0,1,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1.0,0,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,1.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,0.0
302,texas.two_proc^5.E_302.smt2,1,0,0,1,1,1,1.0,1.0,1,1,0.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,0,1.0,1,1,1,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,1.0
303,texas.two_proc^5.E_303.smt2,1,0,0,1,1,1,1.0,1.0,1,1,0.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,0,1.0,1,1,1,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,1.0
304,texas.two_proc^5.E_304.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,0.0
305,texas.two_proc^5.E_305.smt2,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,0.0,1,0,1.0,1,0,0.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,0,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,1.0
306,texas.two_proc^5.E_306.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1,1.0,0,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,0.0
307,texas.two_proc^5.E_307.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,0.0,1,0,1.0,1,0,0.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,1,1,0.0,1.0,0.0,0,1,1.0,1.0
308,texas.two_proc^5.E_308.smt2,0,0,0,0,0,1,1.0,1.0,1,1,1.0,1,0,0,1,1,1,1,1,1,0.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,0,1.0,1,0,1.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,1.0,1,0,1,1,1.0,1,0,0,1,1.0,1,1,1,1,1,0,1,0.0,1.0,1.0,0,1,1.0,1.0
309,texas.two_proc^5.E_309.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,0.0,1,1,1.0,0,1.0,1,1.0,1,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,1,1,0.0,1.0,0.0,0,1,1.0,1.0
310,texas.two_proc^5.E_310.smt2,0,0,1,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,1,1,0,1,1,1,1.0,1,0,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,0,1.0,1,1,1,1.0,1,0,1,1,1.0,1,0,0,1,1.0,1,1,1,1,1,1,1,0.0,1.0,1.0,0,1,1.0,1.0
311,texas.two_proc^5.E_311.smt2,1,1,1,0,1,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1.0,0,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,1.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,0.0
312,texas.two_proc^5.E_312.smt2,1,0,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,0.0,1,1,1,1,1,0,1,0.0,1.0,0.0,1,1,1.0,1.0
313,texas.two_proc^5.E_313.smt2,1,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,0,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,0,0,1,1.0,1,1,1,1,1,0,1,0.0,1.0,0.0,0,1,1.0,1.0
314,texas.two_proc^5.E_314.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,0,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,1,0,0.0,1,1,0.0,1,1.0,1,1.0,0,0,1.0,1,1,1,0.0,1,0,1,1,1.0,1,0,0,1,0.0,1,1,1,1,1,0,1,0.0,1.0,1.0,0,1,0.0,1.0
315,texas.two_proc^5.E_315.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,0,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,0,1.0,1,1.0,0,0,0.0,1,1,1,0.0,1,0,1,1,1.0,1,0,0,1,0.0,1,1,1,1,1,0,1,0.0,1.0,0.0,0,1,1.0,0.0
316,texas.two_proc^5.E_316.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,0.0
317,texas.two_proc^5.E_317.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1,1.0,0,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,0.0
318,texas.two_proc^5.E_318.smt2,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,0.0,1,0,1.0,1,0,0.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,1.0
319,texas.two_proc^5.E_319.smt2,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,0,1.0,1,0,1.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,1.0,1,1,1,1,1,0,1,0.0,1.0,1.0,0,1,1.0,1.0
320,texas.two_proc^5.E_320.smt2,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,0.0,1,1,1.0,0,1.0,1,1.0,1,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,0.0,1.0,0.0,0,1,1.0,1.0
321,texas.two_proc^5.E_321.smt2,0,0,1,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,1,1,0,1,1,1,1.0,1,0,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,0,1.0,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,1.0,1,1,1,1,1,1,1,0.0,1.0,1.0,0,1,1.0,1.0
322,texas.two_proc^5.E_322.smt2,0,0,0,1,0,1,0.0,0.0,1,1,0.0,0,0,0,1,1,1,1,1,1,0.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,1,0,0.0,1,1,0.0,1,0.0,1,1.0,0,0,1.0,1,1,1,0.0,1,0,1,0,0.0,1,0,1,1,1.0,1,1,1,1,1,0,1,0.0,1.0,0.0,1,1,0.0,1.0
323,texas.two_proc^5.E_323.smt2,0,0,0,1,0,1,0.0,0.0,1,1,0.0,0,0,0,1,1,1,1,1,1,0.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,1,0,0.0,1,1,0.0,1,0.0,1,1.0,0,0,1.0,1,1,1,0.0,1,0,1,0,0.0,1,0,1,1,1.0,1,1,1,1,1,0,1,0.0,1.0,1.0,1,1,0.0,1.0
324,texas.two_proc^5.E_324.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,0,1.0,1,1.0,0,0,0.0,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,0.0,1,1,1,1,1,0,1,0.0,1.0,0.0,0,1,1.0,0.0
325,texas.two_proc^5.E_325.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,0,1.0,1,1.0,0,0,0.0,1,1,1,0.0,1,0,1,0,1.0,1,0,1,1,0.0,1,1,1,1,1,0,1,0.0,1.0,0.0,0,1,0.0,0.0
326,texas.two_proc^5.E_326.smt2,0,0,1,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,1,1,0,1,1,1,1.0,1,0,1.0,0,0,1.0,1,1,1.0,0,1.0,1,1.0,0,0,0.0,1,0,1,1.0,1,0,1,0,1.0,1,0,1,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,0.0
327,texas.two_proc^5.E_327.smt2,1,1,0,0,1,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,1,1,0.0,1,1,0.0,1,1.0,1,1.0,1,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,1.0,1,1,1,1,1,0,1,1.0,1.0,1.0,1,1,0.0,1.0
328,texas.two_proc^5.E_328.smt2,1,1,1,0,1,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1.0,0,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,1.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,0.0
329,texas.two_proc^5.E_329.smt2,0,0,1,0,0,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,1,1,0,1,1,1,1.0,1,1,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,1.0,1,0,1,1,1.0,1,1,1,1,0.0,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0
330,texas.two_proc^5.E_330.smt2,0,0,1,0,0,1,1.0,1.0,1,1,1.0,0,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,1,1,0,1,1,1,1.0,1,0,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,0,1.0,1,0,1,1.0,1,0,1,1,1.0,1,0,1,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0
331,texas.two_proc^5.E_331.smt2,0,0,0,1,0,1,0.0,0.0,1,1,0.0,0,1,0,1,1,1,1,1,1,0.0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,1,0,0.0,1,1,0.0,1,0.0,1,1.0,0,0,1.0,1,0,1,0.0,1,0,1,1,0.0,1,0,1,1,0.0,1,1,1,1,1,0,1,1.0,0.0,1.0,1,1,0.0,1.0
332,texas.two_proc^5.E_332.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1,1.0,0,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,0.0
333,texas.two_proc^5.E_333.smt2,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,1,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,0.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,1.0
334,texas.two_proc^5.E_334.smt2,0,0,1,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,1,1,0,1,1,1,1.0,1,0,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,0,1.0,1,1,1,1.0,1,0,1,1,1.0,1,0,0,1,0.0,1,1,1,1,1,1,1,0.0,1.0,1.0,0,1,1.0,1.0
335,texas.two_proc^5.E_335.smt2,0,0,0,1,0,1,0.0,0.0,1,1,0.0,0,0,0,1,1,1,1,1,1,0.0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,1,0,0.0,1,1,0.0,1,0.0,1,1.0,0,0,1.0,1,0,1,0.0,1,0,1,1,0.0,1,0,1,1,0.0,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,0.0,1.0
336,texas.two_proc^5.E_336.smt2,0,0,0,0,0,1,0.0,1.0,1,1,0.0,0,0,0,1,1,1,1,1,1,0.0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,0,1.0,1,1.0,0,0,0.0,1,0,1,0.0,1,0,1,0,1.0,1,0,0,1,0.0,1,1,1,1,1,0,1,0.0,1.0,0.0,0,1,0.0,1.0
337,texas.two_proc^5.E_337.smt2,0,0,1,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1.0,1,1,0,1,1,1,1,0.0,1,1.0,1,1,1,0,0,1,1,0,1,1,1,1.0,1,0,1.0,0,0,1.0,1,1,1.0,0,1.0,1,0.0,0,0,0.0,1,0,1,1.0,1,0,1,0,1.0,1,0,0,1,0.0,1,1,1,1,1,1,1,1.0,0.0,1.0,0,1,1.0,0.0
338,texas.two_proc^5.E_338.smt2,0,0,0,0,0,1,0.0,1.0,1,1,0.0,0,0,0,1,1,1,1,1,1,0.0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,0,1.0,1,1.0,0,0,0.0,1,0,1,0.0,1,0,1,1,1.0,1,0,0,1,0.0,1,1,1,1,1,0,1,0.0,1.0,0.0,0,1,1.0,1.0
339,texas.two_proc^5.E_339.smt2,0,0,0,1,0,1,0.0,0.0,1,1,0.0,0,0,0,1,1,1,1,1,1,0.0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,1,0,0.0,1,1,0.0,1,0.0,1,1.0,0,0,1.0,1,1,1,0.0,1,0,1,1,0.0,1,0,1,1,0.0,1,1,1,1,1,0,1,1.0,1.0,1.0,1,1,0.0,1.0
340,texas.two_proc^5.E_340.smt2,0,0,0,0,0,1,0.0,1.0,1,1,0.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,0,1.0,1,1.0,0,0,0.0,1,1,1,0.0,1,0,1,1,1.0,1,0,0,1,0.0,1,1,1,1,1,0,1,0.0,1.0,0.0,0,1,1.0,0.0
341,texas.two_proc^5.E_341.smt2,0,0,1,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,1,1,0,1,1,1,1.0,1,0,1.0,0,0,1.0,1,1,1.0,0,1.0,1,1.0,0,0,0.0,1,0,1,1.0,1,0,1,1,1.0,1,0,0,1,0.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,0.0
342,texas.two_proc^5.E_342.smt2,0,0,0,0,0,1,0.0,1.0,1,1,0.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,0,1.0,1,1.0,0,0,0.0,1,1,1,0.0,1,0,1,1,1.0,1,0,1,1,0.0,1,1,1,1,1,0,1,0.0,1.0,0.0,0,1,1.0,0.0
343,texas.two_proc^5.E_343.smt2,0,0,1,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,1,1,0,1,1,1,1.0,1,0,1.0,0,0,1.0,1,1,1.0,0,1.0,1,1.0,0,0,0.0,1,0,1,1.0,1,0,1,0,1.0,1,0,0,1,0.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,0.0
344,texas.two_proc^5.E_344.smt2,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,1,0,1,1,1,1,1,1,0.0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1.0,1,1,0,1,1,1,1,0.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,0,1.0,1,0,1.0,1,1,1.0,0,0.0,1,1.0,0,0,1.0,1,0,1,1.0,1,0,1,0,0.0,1,0,1,1,1.0,1,1,1,1,1,0,1,0.0,0.0,1.0,1,1,1.0,1.0
345,texas.two_proc^5.E_345.smt2,1,1,0,0,1,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,1,1,0.0,1,1,0.0,1,1.0,1,1.0,1,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,1.0,1,1,1,1,1,0,1,1.0,1.0,1.0,1,1,0.0,1.0
346,texas.two_proc^5.E_346.smt2,1,1,1,0,1,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1.0,0,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,1.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,0.0
347,texas.two_proc^5.E_347.smt2,0,0,1,0,0,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,0,1,1,1,1.0,1,1,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,1.0,1,0,1,0,1.0,1,0,1,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0
